date,StartPoint,Gyeonggi,Chungcheong,Jeolla,Gyeongsang,Gangwon
20141016,강원,46443.0,5833.0,523.0,1179.0,75500.0
20141016,경기,606364.0,93264.0,2845.0,6434.0,46534.0
20141016,경상,7072.0,4887.0,11793.0,366599.0,1120.0
20141016,전라,3024.0,4195.0,122294.0,11437.0,560.0
20141016,충청,94135.0,156174.0,4537.0,5087.0,6402.0
20141017,강원,53961.0,6804.0,680.0,1296.0,86975.0
20141017,경기,635141.0,106651.0,4008.0,7965.0,61191.0
20141017,경상,8786.0,5986.0,14510.0,392948.0,1439.0
20141017,전라,3595.0,5203.0,137892.0,13654.0,707.0
20141017,충청,106453.0,170094.0,5998.0,6502.0,7868.0
20141018,강원,62838.0,6738.0,626.0,1309.0,113158.0
20141018,경기,562387.0,120375.0,5917.0,8882.0,77829.0
20141018,경상,7855.0,6061.0,19434.0,400578.0,1707.0
20141018,전라,3949.0,6605.0,160873.0,17033.0,702.0
20141018,충청,111046.0,172917.0,7365.0,6911.0,8923.0
20141019,강원,67318.0,6796.0,749.0,1456.0,105414.0
20141019,경기,457998.0,97766.0,3473.0,6583.0,53350.0
20141019,경상,8211.0,6403.0,16997.0,357968.0,1355.0
20141019,전라,5301.0,7271.0,149508.0,18896.0,596.0
20141019,충청,103100.0,144680.0,5630.0,4892.0,6491.0
20141020,강원,42732.0,5250.0,549.0,980.0,68155.0
20141020,경기,544621.0,94212.0,2959.0,5969.0,42148.0
20141020,경상,6597.0,4416.0,11048.0,343941.0,1016.0
20141020,전라,3074.0,4288.0,110831.0,10863.0,552.0
20141020,충청,86213.0,141547.0,4042.0,4379.0,5753.0
20141021,강원,36683.0,4769.0,462.0,1007.0,64256.0
20141021,경기,544438.0,83198.0,2811.0,6246.0,38102.0
20141021,경상,6443.0,4377.0,10740.0,337281.0,974.0
20141021,전라,2610.0,3663.0,110251.0,10128.0,503.0
20141021,충청,80777.0,137132.0,3959.0,4661.0,5280.0
20141022,강원,45021.0,5478.0,493.0,1090.0,72782.0
20141022,경기,612427.0,93563.0,2924.0,6557.0,45523.0
20141022,경상,6666.0,4544.0,11228.0,342402.0,1082.0
20141022,전라,2669.0,4021.0,117638.0,10593.0,534.0
20141022,충청,89627.0,154390.0,4410.0,4938.0,6101.0
20141023,강원,48404.0,5799.0,535.0,1176.0,79972.0
20141023,경기,615866.0,96175.0,3094.0,6717.0,48764.0
20141023,경상,7200.0,5041.0,12245.0,365474.0,1208.0
20141023,전라,2870.0,4267.0,125850.0,11676.0,516.0
20141023,충청,95242.0,161214.0,4509.0,5369.0,6185.0
20141024,강원,53576.0,6627.0,677.0,1304.0,88530.0
20141024,경기,629597.0,106354.0,4286.0,7903.0,61842.0
20141024,경상,8806.0,6046.0,14896.0,388605.0,1454.0
20141024,전라,3544.0,5153.0,138958.0,13729.0,659.0
20141024,충청,106583.0,170953.0,5851.0,6540.0,7911.0
20141025,강원,61046.0,6280.0,609.0,1255.0,108729.0
20141025,경기,556115.0,114103.0,5776.0,8017.0,75808.0
20141025,경상,7547.0,5736.0,19801.0,388066.0,1497.0
20141025,전라,3568.0,6047.0,168901.0,17031.0,747.0
20141025,충청,106382.0,165962.0,7209.0,6444.0,8305.0
20141026,강원,65080.0,6640.0,649.0,1393.0,103234.0
20141026,경기,451354.0,91935.0,3396.0,5722.0,51756.0
20141026,경상,7552.0,6335.0,18556.0,363603.0,1375.0
20141026,전라,5119.0,6937.0,165459.0,19725.0,505.0
20141026,충청,99128.0,142191.0,5388.0,4690.0,5938.0
20141027,강원,49115.0,5838.0,482.0,950.0,76945.0
20141027,경기,599399.0,104059.0,3134.0,6337.0,48057.0
20141027,경상,6648.0,4810.0,13059.0,370182.0,1015.0
20141027,전라,3146.0,4406.0,130079.0,12420.0,557.0
20141027,충청,92170.0,158054.0,4163.0,4881.0,6044.0
20141028,강원,45882.0,5655.0,572.0,1168.0,78367.0
20141028,경기,611360.0,95378.0,3130.0,6786.0,46709.0
20141028,경상,7122.0,4935.0,12413.0,372732.0,1157.0
20141028,전라,2883.0,4302.0,128208.0,11672.0,531.0
20141028,충청,92202.0,157477.0,4563.0,5310.0,6343.0
20141029,강원,46288.0,5730.0,511.0,1087.0,74891.0
20141029,경기,610050.0,93564.0,2971.0,6414.0,45032.0
20141029,경상,7191.0,4707.0,12300.0,372465.0,1091.0
20141029,전라,2917.0,4346.0,127688.0,11860.0,549.0
20141029,충청,92719.0,158572.0,4572.0,5173.0,6614.0
20141030,강원,47538.0,5932.0,507.0,1094.0,77015.0
20141030,경기,611568.0,94157.0,2953.0,6565.0,47192.0
20141030,경상,7339.0,5022.0,12465.0,375202.0,1104.0
20141030,전라,3104.0,4263.0,127812.0,12188.0,567.0
20141030,충청,94209.0,158259.0,4438.0,5301.0,6393.0
20141031,강원,50605.0,6496.0,633.0,1203.0,81364.0
20141031,경기,614954.0,96718.0,4321.0,7395.0,55503.0
20141031,경상,8782.0,5941.0,13700.0,363126.0,1374.0
20141031,전라,3589.0,4933.0,121205.0,12452.0,671.0
20141031,충청,99070.0,155511.0,5674.0,5913.0,7125.0
20141101,강원,57604.0,6181.0,568.0,1288.0,93207.0
20141101,경기,541652.0,109780.0,6068.0,7732.0,72782.0
20141101,경상,7026.0,4974.0,18291.0,375342.0,1300.0
20141101,전라,3848.0,5358.0,150646.0,14929.0,628.0
20141101,충청,102385.0,146918.0,6256.0,5773.0,8035.0
20141102,강원,62532.0,6305.0,634.0,1335.0,87778.0
20141102,경기,432990.0,86549.0,3474.0,5683.0,47973.0
20141102,경상,6836.0,5514.0,16028.0,345823.0,1128.0
20141102,전라,5703.0,6425.0,141658.0,18696.0,537.0
20141102,충청,89086.0,119460.0,4941.0,4213.0,5458.0
20141103,강원,45439.0,5783.0,460.0,902.0,73790.0
20141103,경기,597535.0,104057.0,3116.0,6120.0,49082.0
20141103,경상,6096.0,4376.0,12220.0,368522.0,991.0
20141103,전라,3337.0,4539.0,125164.0,11734.0,609.0
20141103,충청,90140.0,154847.0,4303.0,4600.0,6364.0
20141104,강원,44358.0,5675.0,502.0,1073.0,74944.0
20141104,경기,608121.0,93485.0,3205.0,6520.0,45347.0
20141104,경상,6985.0,4661.0,12194.0,368093.0,1076.0
20141104,전라,2889.0,3958.0,125400.0,11616.0,500.0
20141104,충청,89152.0,154616.0,4473.0,5222.0,6139.0
20141105,강원,44482.0,5624.0,449.0,1053.0,71641.0
20141105,경기,607424.0,93591.0,2972.0,6421.0,45582.0
20141105,경상,6946.0,4586.0,12139.0,373801.0,1099.0
20141105,전라,2956.0,4237.0,129106.0,11722.0,558.0
20141105,충청,91941.0,155996.0,4493.0,5066.0,6263.0
20141106,강원,45652.0,5924.0,518.0,1081.0,75207.0
20141106,경기,606151.0,93529.0,3264.0,6650.0,46608.0
20141106,경상,7038.0,4693.0,12461.0,373488.0,1087.0
20141106,전라,3057.0,4371.0,129183.0,12038.0,562.0
20141106,충청,93157.0,156773.0,4588.0,5234.0,6463.0
20141107,강원,52437.0,6754.0,666.0,1252.0,83464.0
20141107,경기,628271.0,105831.0,4736.0,7878.0,62554.0
20141107,경상,8869.0,5902.0,15353.0,396570.0,1384.0
20141107,전라,3701.0,5366.0,144351.0,13769.0,703.0
20141107,충청,104100.0,169010.0,6244.0,6458.0,7874.0
20141108,강원,58936.0,6198.0,682.0,1140.0,98817.0
20141108,경기,541968.0,113304.0,6520.0,8418.0,76507.0
20141108,경상,7250.0,5493.0,20058.0,400990.0,1359.0
20141108,전라,4189.0,6066.0,167299.0,16341.0,676.0
20141108,충청,105431.0,157244.0,7417.0,6325.0,8851.0
20141109,강원,63828.0,6786.0,617.0,1365.0,92470.0
20141109,경기,457012.0,91106.0,3444.0,5836.0,49505.0
20141109,경상,7252.0,6451.0,17228.0,370772.0,1342.0
20141109,전라,5603.0,8173.0,166645.0,19754.0,539.0
20141109,충청,94537.0,135456.0,5466.0,4519.0,5724.0
20141110,강원,47476.0,5815.0,468.0,942.0,75626.0
20141110,경기,601220.0,103251.0,3056.0,6095.0,49462.0
20141110,경상,6596.0,4285.0,12433.0,374154.0,1144.0
20141110,전라,3297.0,4551.0,126512.0,12115.0,702.0
20141110,충청,92603.0,158090.0,4268.0,4574.0,7382.0
20141111,강원,45488.0,5773.0,450.0,1076.0,73485.0
20141111,경기,612872.0,95557.0,3149.0,6416.0,46105.0
20141111,경상,6920.0,4679.0,12013.0,374689.0,1197.0
20141111,전라,3105.0,4282.0,126710.0,11631.0,481.0
20141111,충청,93356.0,158626.0,4527.0,5121.0,6260.0
20141112,강원,44200.0,5682.0,465.0,1028.0,71460.0
20141112,경기,602048.0,91045.0,2919.0,6270.0,44026.0
20141112,경상,6832.0,4614.0,11388.0,372262.0,1012.0
20141112,전라,3160.0,4179.0,120684.0,11258.0,498.0
20141112,충청,90696.0,152928.0,4247.0,5031.0,6029.0
20141113,강원,45344.0,5703.0,455.0,1071.0,72747.0
20141113,경기,600069.0,93491.0,2986.0,6520.0,46426.0
20141113,경상,7126.0,4709.0,11979.0,364121.0,1098.0
20141113,전라,3120.0,4277.0,121892.0,11455.0,531.0
20141113,충청,91831.0,155061.0,4574.0,5023.0,6427.0
20141114,강원,51608.0,6686.0,631.0,1258.0,83901.0
20141114,경기,622293.0,107759.0,4629.0,7675.0,62525.0
20141114,경상,8762.0,5887.0,14896.0,386635.0,1457.0
20141114,전라,3813.0,5232.0,135861.0,13478.0,696.0
20141114,충청,104085.0,169685.0,6142.0,6298.0,7854.0
20141115,강원,60059.0,6419.0,596.0,1175.0,97231.0
20141115,경기,557377.0,116534.0,5826.0,8195.0,78942.0
20141115,경상,7623.0,5967.0,19446.0,392945.0,1469.0
20141115,전라,4031.0,6265.0,158143.0,16454.0,642.0
20141115,충청,103828.0,161192.0,7077.0,6094.0,8537.0
20141116,강원,65387.0,7088.0,662.0,1411.0,92939.0
20141116,경기,464167.0,94167.0,3615.0,6377.0,49483.0
20141116,경상,7147.0,6405.0,15841.0,347448.0,1389.0
20141116,전라,5175.0,7758.0,146275.0,18166.0,521.0
20141116,충청,97673.0,132977.0,5332.0,4770.0,6011.0
20141117,강원,46034.0,5938.0,462.0,895.0,70236.0
20141117,경기,590790.0,103558.0,3113.0,5966.0,47148.0
20141117,경상,6115.0,4441.0,12091.0,363505.0,947.0
20141117,전라,3212.0,4440.0,123497.0,11409.0,542.0
20141117,충청,91376.0,154565.0,4248.0,4460.0,6045.0
20141118,강원,43404.0,5851.0,464.0,1041.0,70834.0
20141118,경기,603831.0,95396.0,3095.0,6643.0,44250.0
20141118,경상,6907.0,4682.0,11889.0,366407.0,1026.0
20141118,전라,2846.0,4129.0,123226.0,11232.0,501.0
20141118,충청,91886.0,154767.0,4587.0,5030.0,6383.0
20141119,강원,43955.0,5374.0,427.0,1019.0,72306.0
20141119,경기,600365.0,93242.0,2965.0,6530.0,44653.0
20141119,경상,6950.0,4691.0,11775.0,369234.0,991.0
20141119,전라,3011.0,4173.0,124853.0,11206.0,497.0
20141119,충청,92692.0,157183.0,4329.0,5126.0,6144.0
20141120,강원,45428.0,5905.0,521.0,1109.0,73839.0
20141120,경기,610580.0,95864.0,3124.0,6577.0,46259.0
20141120,경상,7243.0,4860.0,12001.0,374676.0,1016.0
20141120,전라,3210.0,4293.0,127074.0,11590.0,504.0
20141120,충청,94997.0,159800.0,4733.0,5377.0,6505.0
20141121,강원,53522.0,7023.0,625.0,1239.0,84183.0
20141121,경기,622011.0,110780.0,4964.0,8208.0,60209.0
20141121,경상,8966.0,6170.0,14671.0,391011.0,1402.0
20141121,전라,4125.0,5466.0,139075.0,13425.0,682.0
20141121,충청,107212.0,172565.0,6192.0,6445.0,8018.0
20141122,강원,58475.0,5970.0,577.0,1335.0,97370.0
20141122,경기,544085.0,113531.0,7615.0,8732.0,74076.0
20141122,경상,7970.0,6159.0,19210.0,399237.0,1481.0
20141122,전라,4454.0,6660.0,163647.0,16062.0,660.0
20141122,충청,107532.0,165731.0,8000.0,6589.0,8781.0
20141123,강원,62822.0,6863.0,617.0,1389.0,92065.0
20141123,경기,462710.0,99068.0,3949.0,7111.0,51099.0
20141123,경상,7554.0,7297.0,16115.0,360725.0,1420.0
20141123,전라,5445.0,9920.0,146709.0,18887.0,510.0
20141123,충청,101855.0,139299.0,5317.0,5277.0,5671.0
20141124,강원,45530.0,5847.0,480.0,872.0,71502.0
20141124,경기,593029.0,102778.0,3054.0,6219.0,44986.0
20141124,경상,6767.0,4472.0,11539.0,354251.0,951.0
20141124,전라,3697.0,4299.0,112320.0,10962.0,556.0
20141124,충청,94262.0,146526.0,4152.0,4498.0,6325.0
20141125,강원,42391.0,5654.0,501.0,1122.0,69500.0
20141125,경기,597988.0,94537.0,3114.0,6590.0,43926.0
20141125,경상,6868.0,4648.0,11117.0,353397.0,1022.0
20141125,전라,2784.0,4064.0,117440.0,10610.0,522.0
20141125,충청,90245.0,153963.0,4267.0,5120.0,6155.0
20141126,강원,42511.0,5611.0,440.0,1016.0,72724.0
20141126,경기,598368.0,93394.0,3012.0,6613.0,44282.0
20141126,경상,6842.0,4665.0,11798.0,366157.0,996.0
20141126,전라,3007.0,4059.0,123638.0,11103.0,484.0
20141126,충청,90596.0,155599.0,4551.0,5248.0,6267.0
20141127,강원,45843.0,5883.0,480.0,1145.0,72783.0
20141127,경기,608298.0,94498.0,3158.0,6457.0,45634.0
20141127,경상,7260.0,4906.0,12142.0,372633.0,1147.0
20141127,전라,3011.0,4481.0,126472.0,11488.0,496.0
20141127,충청,93349.0,159039.0,4360.0,5364.0,6314.0
20141128,강원,46488.0,6165.0,639.0,1229.0,77947.0
20141128,경기,573665.0,97990.0,5291.0,8123.0,52005.0
20141128,경상,8850.0,5909.0,14316.0,379409.0,1298.0
20141128,전라,3955.0,4898.0,127874.0,12865.0,670.0
20141128,충청,98493.0,158797.0,6119.0,6505.0,7221.0
20141129,강원,57467.0,6123.0,653.0,1283.0,94196.0
20141129,경기,549764.0,112647.0,8506.0,10289.0,71274.0
20141129,경상,8018.0,5908.0,19082.0,404761.0,1432.0
20141129,전라,4808.0,6353.0,160744.0,16022.0,646.0
20141129,충청,107362.0,157681.0,7746.0,7335.0,8414.0
20141130,강원,58275.0,6395.0,631.0,1251.0,79128.0
20141130,경기,417984.0,90619.0,4000.0,6925.0,44685.0
20141130,경상,8660.0,7782.0,13760.0,359622.0,1256.0
20141130,전라,6914.0,9445.0,128552.0,16632.0,508.0
20141130,충청,92184.0,121318.0,5058.0,4796.0,5198.0
20141201,강원,40197.0,5311.0,420.0,794.0,65632.0
20141201,경기,557396.0,93502.0,2795.0,6144.0,43564.0
20141201,경상,6610.0,4091.0,11125.0,356343.0,936.0
20141201,전라,3233.0,4107.0,112267.0,10973.0,527.0
20141201,충청,82997.0,142379.0,3916.0,4509.0,5819.0
20141202,강원,37389.0,4925.0,406.0,941.0,64260.0
20141202,경기,567290.0,81471.0,2459.0,6249.0,38551.0
20141202,경상,6616.0,4218.0,10689.0,354621.0,937.0
20141202,전라,2231.0,3234.0,100553.0,10020.0,446.0
20141202,충청,79601.0,138555.0,3721.0,4703.0,5570.0
20141203,강원,34470.0,4995.0,396.0,874.0,62211.0
20141203,경기,540428.0,76197.0,2253.0,6243.0,34749.0
20141203,경상,6498.0,4052.0,10650.0,359139.0,868.0
20141203,전라,2273.0,3380.0,108407.0,10222.0,437.0
20141203,충청,75562.0,133441.0,3567.0,4536.0,5408.0
20141204,강원,37057.0,5123.0,437.0,965.0,64475.0
20141204,경기,563750.0,78809.0,2371.0,6061.0,37019.0
20141204,경상,6565.0,4135.0,10972.0,361904.0,964.0
20141204,전라,2427.0,3578.0,111062.0,10701.0,445.0
20141204,충청,78640.0,140358.0,3906.0,4750.0,5670.0
20141205,강원,45615.0,6104.0,600.0,1233.0,76162.0
20141205,경기,591898.0,88679.0,3851.0,8417.0,50277.0
20141205,경상,8592.0,5389.0,13362.0,385534.0,1225.0
20141205,전라,2841.0,4245.0,115240.0,12033.0,536.0
20141205,충청,93906.0,151912.0,5212.0,5991.0,6936.0
20141206,강원,52096.0,5865.0,542.0,1107.0,84205.0
20141206,경기,508556.0,97418.0,6405.0,9619.0,64481.0
20141206,경상,7200.0,5112.0,16198.0,396624.0,1178.0
20141206,전라,3530.0,4773.0,135058.0,13849.0,497.0
20141206,충청,94966.0,139406.0,6356.0,6177.0,7546.0
20141207,강원,55961.0,6167.0,518.0,1118.0,70421.0
20141207,경기,398340.0,84230.0,3384.0,6666.0,41998.0
20141207,경상,10163.0,6423.0,13404.0,374415.0,1073.0
20141207,전라,6739.0,6648.0,123959.0,15675.0,526.0
20141207,충청,82843.0,107596.0,4267.0,4310.0,5063.0
20141208,강원,37675.0,5126.0,390.0,789.0,67042.0
20141208,경기,553477.0,90266.0,2720.0,5532.0,41968.0
20141208,경상,5733.0,3707.0,10488.0,301507.0,854.0
20141208,전라,2925.0,3936.0,114273.0,10035.0,551.0
20141208,충청,79600.0,141190.0,3732.0,3984.0,6093.0
20141209,강원,39537.0,5384.0,435.0,999.0,68005.0
20141209,경기,584069.0,88572.0,2875.0,6187.0,40396.0
20141209,경상,6660.0,4511.0,11264.0,362952.0,999.0
20141209,전라,2753.0,3840.0,118599.0,10669.0,467.0
20141209,충청,86018.0,148884.0,4246.0,4917.0,6004.0
20141210,강원,39782.0,5429.0,434.0,1030.0,67312.0
20141210,경기,585010.0,87043.0,2858.0,6168.0,39875.0
20141210,경상,6609.0,4422.0,11405.0,368379.0,952.0
20141210,전라,2950.0,3905.0,118211.0,10989.0,495.0
20141210,충청,86365.0,149117.0,4284.0,4796.0,5830.0
20141211,강원,39241.0,5373.0,507.0,971.0,66660.0
20141211,경기,578773.0,86489.0,2886.0,6081.0,39156.0
20141211,경상,6793.0,4546.0,11296.0,369806.0,921.0
20141211,전라,2793.0,4200.0,120550.0,10863.0,396.0
20141211,충청,86167.0,148062.0,4321.0,5061.0,5675.0
20141212,강원,46433.0,6169.0,544.0,1161.0,74641.0
20141212,경기,590742.0,90247.0,3627.0,7530.0,48961.0
20141212,경상,8455.0,5754.0,13854.0,389297.0,1130.0
20141212,전라,3383.0,4990.0,128849.0,12680.0,533.0
20141212,충청,95551.0,158694.0,5711.0,6074.0,6811.0
20141213,강원,50245.0,5796.0,552.0,1083.0,82397.0
20141213,경기,497340.0,92181.0,5438.0,8731.0,62649.0
20141213,경상,7178.0,4899.0,15643.0,398203.0,1197.0
20141213,전라,3460.0,4657.0,131229.0,13539.0,533.0
20141213,충청,92813.0,133385.0,6004.0,5823.0,7666.0
20141214,강원,56015.0,6009.0,471.0,1047.0,71244.0
20141214,경기,391811.0,80833.0,3031.0,5772.0,42497.0
20141214,경상,8378.0,5762.0,13133.0,342225.0,967.0
20141214,전라,5722.0,5901.0,120685.0,14534.0,446.0
20141214,충청,78832.0,105572.0,4079.0,3990.0,5169.0
20141215,강원,38935.0,5462.0,462.0,879.0,64033.0
20141215,경기,548460.0,92436.0,2725.0,5892.0,40074.0
20141215,경상,6106.0,4367.0,11368.0,363036.0,965.0
20141215,전라,2771.0,4018.0,119814.0,10918.0,533.0
20141215,충청,80512.0,147276.0,3912.0,4660.0,5905.0
20141216,강원,34338.0,5065.0,444.0,920.0,57403.0
20141216,경기,547960.0,79315.0,2226.0,5947.0,32857.0
20141216,경상,6283.0,4216.0,9926.0,344978.0,862.0
20141216,전라,2157.0,3479.0,105153.0,9592.0,396.0
20141216,충청,78045.0,139641.0,3852.0,4720.0,5317.0
20141217,강원,36062.0,4864.0,360.0,893.0,63068.0
20141217,경기,563564.0,80151.0,1847.0,5996.0,36123.0
20141217,경상,6443.0,4282.0,9105.0,352892.0,936.0
20141217,전라,1728.0,2943.0,79319.0,8815.0,401.0
20141217,충청,79612.0,139090.0,3276.0,4708.0,5448.0
20141218,강원,38110.0,5319.0,386.0,1005.0,65041.0
20141218,경기,566352.0,85489.0,2153.0,6124.0,38872.0
20141218,경상,7007.0,4726.0,9652.0,353000.0,946.0
20141218,전라,2255.0,3541.0,99596.0,9479.0,383.0
20141218,충청,84573.0,146776.0,3807.0,5056.0,5977.0
20141219,강원,48022.0,6732.0,566.0,1210.0,76552.0
20141219,경기,601881.0,94623.0,3549.0,7671.0,50300.0
20141219,경상,8469.0,5857.0,12374.0,381568.0,1221.0
20141219,전라,3059.0,4820.0,128691.0,11937.0,527.0
20141219,충청,98801.0,160799.0,5368.0,6025.0,6854.0
20141220,강원,49455.0,5691.0,516.0,1005.0,76396.0
20141220,경기,501911.0,94701.0,4707.0,8025.0,59896.0
20141220,경상,6811.0,4986.0,13765.0,371983.0,1165.0
20141220,전라,3445.0,4800.0,130749.0,13000.0,495.0
20141220,충청,94791.0,140024.0,5713.0,5700.0,6965.0
20141221,강원,54263.0,6143.0,491.0,951.0,67514.0
20141221,경기,382349.0,81615.0,2664.0,5901.0,41285.0
20141221,경상,8015.0,5365.0,11910.0,315764.0,895.0
20141221,전라,4373.0,5225.0,110004.0,12828.0,521.0
20141221,충청,79187.0,106269.0,3970.0,4105.0,5237.0
20141222,강원,37613.0,5295.0,378.0,891.0,67084.0
20141222,경기,538603.0,86599.0,2533.0,6578.0,40230.0
20141222,경상,6437.0,4413.0,10484.0,369673.0,950.0
20141222,전라,2303.0,3701.0,101780.0,10146.0,448.0
20141222,충청,76675.0,143095.0,3615.0,4617.0,5720.0
20141223,강원,40523.0,5733.0,387.0,1125.0,71414.0
20141223,경기,589744.0,89214.0,2788.0,6871.0,40371.0
20141223,경상,7573.0,5042.0,10695.0,368376.0,1074.0
20141223,전라,2557.0,4057.0,121227.0,10339.0,446.0
20141223,충청,87825.0,150464.0,4374.0,5338.0,5907.0
20141224,강원,44460.0,6123.0,538.0,1119.0,77144.0
20141224,경기,607880.0,89886.0,3035.0,7146.0,48886.0
20141224,경상,8155.0,5488.0,12076.0,389580.0,1205.0
20141224,전라,3032.0,4271.0,140284.0,11958.0,482.0
20141224,충청,95603.0,161698.0,4888.0,5674.0,6935.0
20141225,강원,38403.0,4466.0,435.0,824.0,72696.0
20141225,경기,399929.0,66002.0,3136.0,6343.0,44894.0
20141225,경상,5104.0,3377.0,11198.0,293528.0,881.0
20141225,전라,2320.0,3139.0,119530.0,11066.0,441.0
20141225,충청,65051.0,103669.0,3655.0,4081.0,5377.0
20141226,강원,48159.0,6173.0,579.0,1037.0,83834.0
20141226,경기,579579.0,96627.0,3922.0,7735.0,56000.0
20141226,경상,6949.0,4981.0,12982.0,378453.0,1099.0
20141226,전라,3176.0,4359.0,135300.0,12554.0,567.0
20141226,충청,88655.0,153491.0,4884.0,5556.0,6970.0
20141227,강원,54049.0,6317.0,567.0,1184.0,90463.0
20141227,경기,492160.0,96811.0,5272.0,9157.0,63668.0
20141227,경상,8349.0,5723.0,15025.0,364780.0,1300.0
20141227,전라,3759.0,4989.0,141950.0,14243.0,575.0
20141227,충청,90970.0,133525.0,5853.0,6117.0,7641.0
20141228,강원,58681.0,6501.0,613.0,1222.0,80556.0
20141228,경기,386685.0,81343.0,3423.0,7192.0,45513.0
20141228,경상,9140.0,6076.0,13069.0,298518.0,1022.0
20141228,전라,5631.0,5496.0,119307.0,14216.0,558.0
20141228,충청,80701.0,103434.0,4142.0,4465.0,5606.0
20141229,강원,46760.0,6041.0,434.0,963.0,75366.0
20141229,경기,583893.0,99086.0,3188.0,6966.0,47373.0
20141229,경상,7081.0,4733.0,11767.0,366345.0,1095.0
20141229,전라,3171.0,4528.0,128468.0,11478.0,523.0
20141229,충청,88793.0,150186.0,4372.0,5182.0,6664.0
20141230,강원,46477.0,5900.0,526.0,1222.0,74974.0
20141230,경기,590143.0,89472.0,3398.0,7647.0,45422.0
20141230,경상,9208.0,5581.0,11489.0,367545.0,1354.0
20141230,전라,3412.0,4219.0,124875.0,11534.0,565.0
20141230,충청,91787.0,148383.0,4641.0,5856.0,6494.0
20141231,강원,45095.0,5978.0,676.0,1243.0,81547.0
20141231,경기,558204.0,89242.0,4809.0,9903.0,59000.0
20141231,경상,9604.0,5657.0,14685.0,380287.0,1538.0
20141231,전라,3679.0,4224.0,134007.0,14128.0,640.0
20141231,충청,93899.0,145433.0,6041.0,7119.0,8084.0
